support,itemsets
0.07479508196721311,frozenset({'22423'})
0.07172131147540983,frozenset({'85123A'})
0.0706967213114754,frozenset({'21181'})
0.06864754098360656,frozenset({'22720'})
0.06352459016393443,frozenset({'47566'})
0.060450819672131145,frozenset({'84879'})
0.05942622950819672,frozenset({'22469'})
0.05327868852459016,frozenset({'85099B'})
0.05327868852459016,frozenset({'22960'})
0.05122950819672131,frozenset({'POST'})
0.0471311475409836,frozenset({'22699'})
0.0471311475409836,frozenset({'85206A'})
0.0471311475409836,frozenset({'22629'})
0.0471311475409836,frozenset({'21232'})
0.04610655737704918,frozenset({'22084'})
0.04610655737704918,frozenset({'22993'})
0.0430327868852459,frozenset({'22666'})
0.0430327868852459,frozenset({'21527'})
0.042008196721311473,frozenset({'22697'})
0.040983606557377046,frozenset({'22907'})
0.040983606557377046,frozenset({'84978'})
0.040983606557377046,frozenset({'22197'})
0.039959016393442626,frozenset({'21929'})
0.039959016393442626,frozenset({'20726'})
0.039959016393442626,frozenset({'82494L'})
0.039959016393442626,frozenset({'22427'})
0.039959016393442626,frozenset({'22722'})
0.0389344262295082,frozenset({'82486'})
0.0389344262295082,frozenset({'22411'})
0.0389344262295082,frozenset({'22467'})
0.0389344262295082,frozenset({'22957'})
0.0389344262295082,frozenset({'21621'})
0.0389344262295082,frozenset({'22457'})
0.03790983606557377,frozenset({'82482'})
0.03790983606557377,frozenset({'22969'})
0.03790983606557377,frozenset({'20914'})
0.036885245901639344,frozenset({'84970S'})
0.036885245901639344,frozenset({'22386'})
0.036885245901639344,frozenset({'22077'})
0.035860655737704916,frozenset({'22698'})
0.035860655737704916,frozenset({'22178'})
0.03483606557377049,frozenset({'21975'})
0.03483606557377049,frozenset({'85099C'})
0.03483606557377049,frozenset({'85099F'})
0.03483606557377049,frozenset({'21754'})
0.03483606557377049,frozenset({'22898'})
0.03483606557377049,frozenset({'84755'})
0.03483606557377049,frozenset({'22296'})
0.03483606557377049,frozenset({'22961'})
0.03483606557377049,frozenset({'20725'})
0.03381147540983607,frozenset({'22191'})
0.03381147540983607,frozenset({'22726'})
0.03381147540983607,frozenset({'22487'})
0.03278688524590164,frozenset({'20728'})
0.03278688524590164,frozenset({'21930'})
0.03278688524590164,frozenset({'22989'})
0.03278688524590164,frozenset({'22967'})
0.03278688524590164,frozenset({'20723'})
0.03278688524590164,frozenset({'22558'})
0.03278688524590164,frozenset({'85150'})
0.031762295081967214,frozenset({'22355'})
0.031762295081967214,frozenset({'22980'})
0.030737704918032786,frozenset({'22138'})
0.030737704918032786,frozenset({'22630'})
0.030737704918032786,frozenset({'22978'})
0.030737704918032786,frozenset({'22844'})
0.030737704918032786,frozenset({'21217'})
0.030737704918032786,frozenset({'21931'})
0.030737704918032786,frozenset({'48138'})
0.030737704918032786,frozenset({'22147'})
0.02971311475409836,frozenset({'22996'})
0.02971311475409836,frozenset({'21559'})
0.02971311475409836,frozenset({'82578'})
0.02971311475409836,frozenset({'22667'})
0.02971311475409836,frozenset({'21915'})
0.02971311475409836,frozenset({'22083'})
0.028688524590163935,frozenset({'22150'})
0.028688524590163935,frozenset({'22219'})
0.028688524590163935,frozenset({'79321'})
0.028688524590163935,frozenset({'22148'})
0.027663934426229508,frozenset({'85066'})
0.027663934426229508,frozenset({'48194'})
0.027663934426229508,frozenset({'21212'})
0.027663934426229508,frozenset({'48187'})
0.027663934426229508,frozenset({'20972'})
0.027663934426229508,frozenset({'20974'})
0.027663934426229508,frozenset({'22663'})
0.027663934426229508,frozenset({'22624'})
0.027663934426229508,frozenset({'22241'})
0.027663934426229508,frozenset({'22692'})
0.027663934426229508,frozenset({'22855'})
0.027663934426229508,frozenset({'22568'})
0.02663934426229508,frozenset({'20749'})
0.02663934426229508,frozenset({'84992'})
0.02663934426229508,frozenset({'22499'})
0.02663934426229508,frozenset({'21509'})
0.02663934426229508,frozenset({'20975'})
0.02663934426229508,frozenset({'22860'})
0.02663934426229508,frozenset({'22436'})
0.02663934426229508,frozenset({'21136'})
0.02663934426229508,frozenset({'22662'})
0.02663934426229508,frozenset({'82483'})
0.025614754098360656,frozenset({'20719'})
0.025614754098360656,frozenset({'21086'})
0.025614754098360656,frozenset({'21175'})
0.025614754098360656,frozenset({'22149'})
0.025614754098360656,frozenset({'22727'})
0.025614754098360656,frozenset({'21314'})
