support,itemsets
0.1115702479338843,frozenset({'23084'})
0.10330578512396695,frozenset({'22086'})
0.06611570247933884,frozenset({'23344'})
0.06301652892561983,frozenset({'23355'})
0.05578512396694215,frozenset({'21181'})
0.05578512396694215,frozenset({'23552'})
0.05578512396694215,frozenset({'22197'})
0.05475206611570248,frozenset({'22910'})
0.05268595041322314,frozenset({'POST'})
0.05268595041322314,frozenset({'23581'})
0.05165289256198347,frozenset({'22726'})
0.0506198347107438,frozenset({'22865'})
0.0506198347107438,frozenset({'23498'})
0.0506198347107438,frozenset({'22112'})
0.049586776859504134,frozenset({'22111'})
0.049586776859504134,frozenset({'23569'})
0.049586776859504134,frozenset({'85099B'})
0.04855371900826446,frozenset({'23439'})
0.04855371900826446,frozenset({'23582'})
0.047520661157024795,frozenset({'85123A'})
0.04648760330578512,frozenset({'23497'})
0.045454545454545456,frozenset({'23320'})
0.042355371900826444,frozenset({'84879'})
0.042355371900826444,frozenset({'21485'})
0.04132231404958678,frozenset({'22178'})
0.040289256198347105,frozenset({'23203'})
0.040289256198347105,frozenset({'22867'})
0.03925619834710744,frozenset({'23321'})
0.03925619834710744,frozenset({'22423'})
0.03925619834710744,frozenset({'21914'})
0.03925619834710744,frozenset({'23343'})
0.038223140495867766,frozenset({'22633'})
0.038223140495867766,frozenset({'23583'})
0.038223140495867766,frozenset({'85150'})
0.0371900826446281,frozenset({'23301'})
0.03615702479338843,frozenset({'21790'})
0.03512396694214876,frozenset({'22113'})
0.03512396694214876,frozenset({'23202'})
0.03512396694214876,frozenset({'23503'})
0.03512396694214876,frozenset({'22139'})
0.03512396694214876,frozenset({'84946'})
0.03512396694214876,frozenset({'23313'})
0.03512396694214876,frozenset({'22411'})
0.03409090909090909,frozenset({'22721'})
0.03409090909090909,frozenset({'21733'})
0.03409090909090909,frozenset({'22907'})
0.03409090909090909,frozenset({'22727'})
0.03409090909090909,frozenset({'23319'})
0.03305785123966942,frozenset({'84077'})
0.03305785123966942,frozenset({'23571'})
0.03305785123966942,frozenset({'84347'})
0.03202479338842975,frozenset({'22596'})
0.03202479338842975,frozenset({'22114'})
0.03202479338842975,frozenset({'23245'})
0.03202479338842975,frozenset({'22835'})
0.03202479338842975,frozenset({'22866'})
0.03202479338842975,frozenset({'23080'})
0.029958677685950414,frozenset({'22629'})
0.029958677685950414,frozenset({'23284'})
0.028925619834710745,frozenset({'23208'})
0.028925619834710745,frozenset({'21411'})
0.028925619834710745,frozenset({'82484'})
0.028925619834710745,frozenset({'22909'})
0.028925619834710745,frozenset({'22083'})
0.028925619834710745,frozenset({'21034'})
0.028925619834710745,frozenset({'22150'})
0.028925619834710745,frozenset({'22667'})
0.027892561983471075,frozenset({'22993'})
0.027892561983471075,frozenset({'23209'})
0.027892561983471075,frozenset({'84945'})
0.027892561983471075,frozenset({'22624'})
0.027892561983471075,"frozenset({'22910', '22086'})"
0.027892561983471075,frozenset({'23351'})
0.027892561983471075,frozenset({'84997D'})
0.027892561983471075,frozenset({'23241'})
0.027892561983471075,frozenset({'23126'})
0.026859504132231406,frozenset({'23570'})
0.026859504132231406,frozenset({'23356'})
0.026859504132231406,frozenset({'21175'})
0.026859504132231406,frozenset({'22138'})
0.026859504132231406,frozenset({'21137'})
0.026859504132231406,frozenset({'20616'})
0.026859504132231406,frozenset({'22556'})
0.026859504132231406,frozenset({'21174'})
0.025826446280991736,frozenset({'85066'})
0.025826446280991736,frozenset({'23493'})
0.025826446280991736,frozenset({'21166'})
0.025826446280991736,frozenset({'20972'})
0.025826446280991736,frozenset({'23681'})
0.025826446280991736,frozenset({'21819'})
0.024793388429752067,frozenset({'21086'})
0.024793388429752067,frozenset({'23298'})
0.024793388429752067,frozenset({'23201'})
0.024793388429752067,frozenset({'22385'})
0.024793388429752067,frozenset({'23494'})
0.024793388429752067,frozenset({'21098'})
0.024793388429752067,frozenset({'21232'})
0.024793388429752067,frozenset({'20725'})
0.024793388429752067,frozenset({'47566'})
0.024793388429752067,frozenset({'22457'})
0.023760330578512397,frozenset({'23535'})
0.023760330578512397,frozenset({'23199'})
0.023760330578512397,frozenset({'21169'})
0.023760330578512397,frozenset({'22436'})
0.023760330578512397,frozenset({'23382'})
0.023760330578512397,frozenset({'22757'})
0.023760330578512397,"frozenset({'22112', '23355'})"
0.023760330578512397,frozenset({'22627'})
0.023760330578512397,frozenset({'22464'})
0.023760330578512397,frozenset({'84596F'})
0.023760330578512397,frozenset({'21108'})
0.023760330578512397,frozenset({'21524'})
0.023760330578512397,frozenset({'23318'})
0.023760330578512397,"frozenset({'23498', '23497'})"
0.023760330578512397,frozenset({'22666'})
0.023760330578512397,frozenset({'82482'})
0.023760330578512397,frozenset({'21592'})
0.023760330578512397,frozenset({'85099C'})
0.022727272727272728,frozenset({'22469'})
0.022727272727272728,frozenset({'84970S'})
0.022727272727272728,frozenset({'22749'})
0.022727272727272728,frozenset({'23367'})
0.022727272727272728,frozenset({'22646'})
0.022727272727272728,frozenset({'22467'})
0.022727272727272728,frozenset({'82486'})
0.022727272727272728,frozenset({'84947'})
0.022727272727272728,frozenset({'22220'})
0.022727272727272728,frozenset({'23240'})
0.022727272727272728,frozenset({'21481'})
0.022727272727272728,frozenset({'23562'})
0.022727272727272728,frozenset({'22942'})
0.022727272727272728,frozenset({'22621'})
0.02169421487603306,frozenset({'21889'})
0.02169421487603306,frozenset({'20969'})
0.02169421487603306,frozenset({'79321'})
0.02169421487603306,frozenset({'22327'})
0.02169421487603306,frozenset({'23575'})
0.02169421487603306,frozenset({'23340'})
0.02169421487603306,frozenset({'22644'})
0.02169421487603306,frozenset({'23353'})
0.02169421487603306,frozenset({'22952'})
0.02169421487603306,frozenset({'23490'})
0.02169421487603306,frozenset({'21326'})
