support,itemsets
0.17008196721311475,frozenset({'22423'})
0.1567622950819672,frozenset({'85123A'})
0.14856557377049182,frozenset({'22084'})
0.14344262295081966,frozenset({'47566'})
0.13831967213114754,frozenset({'22178'})
0.1290983606557377,frozenset({'22993'})
0.125,frozenset({'22720'})
0.11885245901639344,frozenset({'84879'})
0.11885245901639344,frozenset({'22499'})
0.11782786885245902,frozenset({'22722'})
0.1168032786885246,frozenset({'POST'})
0.11577868852459017,frozenset({'85099B'})
0.11475409836065574,frozenset({'20725'})
0.11475409836065574,frozenset({'22961'})
0.11270491803278689,frozenset({'82494L'})
0.11065573770491803,frozenset({'22457'})
0.11065573770491803,frozenset({'21212'})
0.10758196721311475,frozenset({'82482'})
0.10553278688524591,frozenset({'22960'})
0.10040983606557377,frozenset({'22957'})
0.09938524590163934,frozenset({'22090'})
0.09836065573770492,frozenset({'84978'})
0.09631147540983606,frozenset({'21977'})
0.0942622950819672,frozenset({'22383'})
0.09016393442622951,frozenset({'22138'})
0.08811475409836066,frozenset({'20727'})
0.08709016393442623,"frozenset({'22084', '22499'})"
0.08709016393442623,frozenset({'84991'})
0.0860655737704918,frozenset({'21931'})
0.08401639344262295,frozenset({'85099C'})
0.08401639344262295,frozenset({'21843'})
0.08401639344262295,frozenset({'22969'})
0.08299180327868852,frozenset({'22467'})
0.08299180327868852,frozenset({'20728'})
0.08196721311475409,frozenset({'21232'})
0.08196721311475409,frozenset({'22382'})
0.08094262295081968,frozenset({'22384'})
0.08094262295081968,frozenset({'22666'})
0.08094262295081968,frozenset({'22699'})
0.08094262295081968,frozenset({'22907'})
0.07991803278688525,frozenset({'22197'})
0.07889344262295082,frozenset({'22411'})
0.07889344262295082,"frozenset({'82482', '82494L'})"
0.0778688524590164,frozenset({'21080'})
0.0778688524590164,frozenset({'22386'})
0.0778688524590164,frozenset({'20719'})
0.0778688524590164,frozenset({'22139'})
0.0778688524590164,frozenset({'48187'})
0.07684426229508197,frozenset({'21928'})
0.07479508196721311,frozenset({'85099F'})
0.07479508196721311,frozenset({'22087'})
0.07377049180327869,frozenset({'22726'})
0.07377049180327869,frozenset({'21175'})
0.07377049180327869,frozenset({'21181'})
0.07274590163934426,frozenset({'48138'})
0.07274590163934426,frozenset({'22149'})
0.07274590163934426,frozenset({'22698'})
0.07274590163934426,frozenset({'22077'})
0.07274590163934426,frozenset({'22697'})
0.07172131147540983,frozenset({'85152'})
