support,itemsets
0.19467213114754098,frozenset({'22423'})
0.19057377049180327,frozenset({'23298'})
0.18545081967213115,frozenset({'23355'})
0.18442622950819673,frozenset({'23203'})
0.18032786885245902,frozenset({'84879'})
0.17827868852459017,frozenset({'85099B'})
0.17827868852459017,frozenset({'22086'})
0.17827868852459017,frozenset({'85123A'})
0.17520491803278687,frozenset({'23209'})
0.17520491803278687,frozenset({'23245'})
0.16188524590163936,frozenset({'22112'})
0.15881147540983606,frozenset({'23356'})
0.15163934426229508,frozenset({'22961'})
0.14651639344262296,frozenset({'22114'})
0.14651639344262296,frozenset({'23201'})
0.14651639344262296,frozenset({'22720'})
0.14549180327868852,frozenset({'22386'})
0.1444672131147541,frozenset({'20725'})
0.14241803278688525,frozenset({'20727'})
0.1413934426229508,frozenset({'22910'})
0.13934426229508196,frozenset({'23344'})
0.13729508196721313,frozenset({'22111'})
0.1362704918032787,frozenset({'23397'})
0.13319672131147542,frozenset({'22624'})
0.13319672131147542,frozenset({'47566'})
0.13319672131147542,frozenset({'22077'})
0.13217213114754098,frozenset({'22470'})
0.13012295081967212,frozenset({'82494L'})
0.1290983606557377,frozenset({'22960'})
0.12704918032786885,"frozenset({'22112', '23355'})"
0.12704918032786885,frozenset({'21212'})
0.1260245901639344,frozenset({'23202'})
0.125,frozenset({'23206'})
0.12397540983606557,frozenset({'21915'})
0.11987704918032786,frozenset({'23199'})
0.11782786885245902,"frozenset({'22112', '22114'})"
0.1168032786885246,frozenset({'22952'})
0.1168032786885246,frozenset({'22411'})
0.11577868852459017,frozenset({'21181'})
0.11577868852459017,frozenset({'22469'})
0.11475409836065574,frozenset({'22382'})
0.11372950819672131,frozenset({'20728'})
0.11372950819672131,frozenset({'23389'})
0.11372950819672131,frozenset({'21931'})
0.11372950819672131,"frozenset({'22086', '22910'})"
0.11270491803278689,frozenset({'23307'})
0.11168032786885246,"frozenset({'22114', '23355'})"
0.11168032786885246,frozenset({'82482'})
0.11065573770491803,frozenset({'23321'})
0.10860655737704918,"frozenset({'23202', '23203'})"
0.10860655737704918,frozenset({'23301'})
0.10655737704918032,"frozenset({'22112', '22114', '23355'})"
0.10553278688524591,frozenset({'22383'})
0.10450819672131148,frozenset({'20914'})
0.10450819672131148,frozenset({'22113'})
0.10450819672131148,frozenset({'22138'})
0.10450819672131148,frozenset({'20724'})
0.10348360655737705,frozenset({'22197'})
0.10348360655737705,frozenset({'POST'})
0.10348360655737705,"frozenset({'23209', '20725'})"
0.10245901639344263,frozenset({'23343'})
0.10245901639344263,frozenset({'22326'})
0.10245901639344263,frozenset({'20713'})
0.1014344262295082,frozenset({'22629'})
0.1014344262295082,frozenset({'20726'})
0.1014344262295082,frozenset({'22993'})
0.10040983606557377,frozenset({'22835'})
0.10040983606557377,frozenset({'22384'})
0.10040983606557377,frozenset({'22950'})
0.10040983606557377,"frozenset({'82482', '82494L'})"
0.10040983606557377,"frozenset({'85099B', '23203'})"
0.09938524590163934,"frozenset({'22423', '23245'})"
0.09938524590163934,"frozenset({'47566', '23298'})"
0.09938524590163934,frozenset({'22865'})
0.09836065573770492,frozenset({'21166'})
0.09836065573770492,frozenset({'22866'})
0.09836065573770492,frozenset({'23318'})
0.09733606557377049,"frozenset({'85099B', '22386'})"
0.09631147540983606,frozenset({'23293'})
0.09631147540983606,frozenset({'23319'})
0.09631147540983606,"frozenset({'23199', '23203'})"
0.09528688524590163,"frozenset({'22112', '22835'})"
0.09528688524590163,frozenset({'23393'})
0.09528688524590163,frozenset({'22178'})
0.09528688524590163,frozenset({'23208'})
0.0942622950819672,"frozenset({'23356', '23355'})"
0.0942622950819672,frozenset({'23296'})
0.0942622950819672,frozenset({'23300'})
0.0932377049180328,frozenset({'22699'})
0.0932377049180328,frozenset({'21175'})
0.0932377049180328,frozenset({'22147'})
0.0932377049180328,frozenset({'23243'})
0.09118852459016394,frozenset({'21034'})
0.09016393442622951,frozenset({'23240'})
0.08913934426229508,"frozenset({'23355', '22835'})"
0.08913934426229508,frozenset({'21485'})
0.08913934426229508,frozenset({'23234'})
0.08811475409836066,"frozenset({'22112', '23355', '22835'})"
0.08811475409836066,"frozenset({'22384', '20725'})"
0.08709016393442623,frozenset({'23399'})
0.0860655737704918,"frozenset({'22114', '22835'})"
0.0860655737704918,frozenset({'23247'})
0.0860655737704918,frozenset({'20712'})
0.0860655737704918,"frozenset({'23319', '22086'})"
0.0860655737704918,"frozenset({'23199', '23202'})"
0.08504098360655737,"frozenset({'22112', '22114', '22835'})"
0.08504098360655737,frozenset({'22666'})
0.08504098360655737,frozenset({'22625'})
0.08504098360655737,frozenset({'21914'})
0.08401639344262295,"frozenset({'23201', '23203'})"
0.08401639344262295,frozenset({'22698'})
0.08401639344262295,frozenset({'23439'})
0.08401639344262295,frozenset({'23200'})
0.08299180327868852,"frozenset({'23393', '23397'})"
0.08299180327868852,frozenset({'22630'})
0.08299180327868852,frozenset({'22144'})
0.08299180327868852,"frozenset({'22386', '23203'})"
0.08196721311475409,"frozenset({'22111', '22112'})"
0.08196721311475409,frozenset({'22193'})
0.08196721311475409,frozenset({'23388'})
0.08196721311475409,"frozenset({'23209', '23203'})"
0.08196721311475409,"frozenset({'22720', '23243'})"
0.08094262295081968,frozenset({'22697'})
0.08094262295081968,frozenset({'22558'})
0.08094262295081968,frozenset({'21790'})
0.08094262295081968,frozenset({'21929'})
0.08094262295081968,"frozenset({'23209', '20727'})"
0.08094262295081968,"frozenset({'20727', '20725'})"
0.08094262295081968,"frozenset({'23209', '22384'})"
0.07991803278688525,"frozenset({'22411', '23203'})"
0.07991803278688525,"frozenset({'21915', '21914'})"
0.07991803278688525,"frozenset({'22866', '22865'})"
0.07991803278688525,"frozenset({'22114', '23355', '22835'})"
0.07991803278688525,frozenset({'21733'})
0.07991803278688525,"frozenset({'21175', '21181'})"
0.07991803278688525,"frozenset({'23319', '22910'})"
0.07991803278688525,"frozenset({'23199', '23202', '23203'})"
0.07889344262295082,"frozenset({'22112', '23356'})"
0.07889344262295082,"frozenset({'21166', '21181'})"
0.07889344262295082,frozenset({'22734'})
0.07889344262295082,"frozenset({'23200', '23203'})"
0.07889344262295082,"frozenset({'23199', '85099B'})"
0.07889344262295082,"frozenset({'22382', '20725'})"
0.0778688524590164,"frozenset({'85099B', '23202'})"
0.0778688524590164,"frozenset({'22469', '22470'})"
0.0778688524590164,"frozenset({'22423', '22699'})"
0.0778688524590164,"frozenset({'22625', '22624'})"
0.0778688524590164,"frozenset({'22383', '20725'})"
0.0778688524590164,"frozenset({'23209', '22382'})"
0.07684426229508197,"frozenset({'22111', '23355'})"
0.07684426229508197,"frozenset({'23356', '22114'})"
0.07684426229508197,frozenset({'23294'})
0.07684426229508197,frozenset({'23322'})
0.07684426229508197,frozenset({'22385'})
0.07581967213114754,"frozenset({'22112', '23356', '23355'})"
0.07581967213114754,"frozenset({'22111', '22114'})"
0.07581967213114754,"frozenset({'85099B', '21931'})"
0.07581967213114754,"frozenset({'22698', '22699'})"
0.07581967213114754,"frozenset({'23388', '23389'})"
0.07581967213114754,"frozenset({'21166', '21175'})"
0.07581967213114754,"frozenset({'23319', '22086', '22910'})"
0.07581967213114754,"frozenset({'23209', '22384', '20725'})"
0.07479508196721311,"frozenset({'22698', '22697'})"
0.07479508196721311,"frozenset({'20727', '22383'})"
0.07377049180327869,"frozenset({'85099B', '23202', '23203'})"
0.07377049180327869,"frozenset({'22697', '22699'})"
0.07377049180327869,frozenset({'23295'})
0.07377049180327869,"frozenset({'22386', '85099B', '23203'})"
0.07377049180327869,"frozenset({'22961', '22960'})"
0.07274590163934426,"frozenset({'23356', '22114', '23355'})"
0.07274590163934426,"frozenset({'23343', '23344'})"
0.07274590163934426,"frozenset({'23293', '23296'})"
0.07274590163934426,frozenset({'23427'})
0.07274590163934426,"frozenset({'20728', '20725'})"
0.07274590163934426,frozenset({'85152'})
0.07274590163934426,"frozenset({'21166', '21175', '21181'})"
0.07274590163934426,"frozenset({'23199', '23200'})"
0.07274590163934426,"frozenset({'23200', '23202'})"
0.07274590163934426,"frozenset({'20712', '22386'})"
0.07274590163934426,"frozenset({'23209', '22383'})"
0.07172131147540983,"frozenset({'23201', '23202'})"
0.07172131147540983,"frozenset({'22112', '22114', '23356'})"
0.07172131147540983,"frozenset({'22698', '22697', '22699'})"
0.07172131147540983,"frozenset({'22952', '22950'})"
0.07172131147540983,"frozenset({'23200', '23202', '23203'})"
0.0706967213114754,"frozenset({'22111', '22112', '22114'})"
0.0706967213114754,"frozenset({'22111', '22835'})"
0.0706967213114754,"frozenset({'22698', '22423'})"
0.0706967213114754,frozenset({'22726'})
0.0706967213114754,frozenset({'23390'})
0.0706967213114754,frozenset({'22554'})
0.0706967213114754,"frozenset({'23209', '20727', '20725'})"
0.0706967213114754,"frozenset({'23209', '22382', '20725'})"
0.06967213114754098,"frozenset({'85099B', '22411'})"
0.06967213114754098,"frozenset({'22111', '22112', '23355'})"
0.06967213114754098,"frozenset({'23301', '23300'})"
0.06967213114754098,frozenset({'22356'})
0.06967213114754098,frozenset({'23412'})
0.06967213114754098,"frozenset({'23199', '23200', '23203'})"
0.06967213114754098,"frozenset({'20727', '23206'})"
0.06967213114754098,"frozenset({'23209', '22383', '20725'})"
0.06967213114754098,"frozenset({'22384', '20727'})"
0.06864754098360656,"frozenset({'21733', '85123A'})"
0.06864754098360656,"frozenset({'22111', '22112', '22835'})"
0.06864754098360656,frozenset({'22141'})
0.06864754098360656,frozenset({'21930'})
0.06864754098360656,frozenset({'22633'})
