support,itemsets
0.17315573770491804,frozenset({'23084'})
0.11885245901639344,frozenset({'22086'})
0.09118852459016394,frozenset({'85123A'})
0.09016393442622951,frozenset({'85099B'})
0.09016393442622951,frozenset({'23355'})
0.08811475409836066,frozenset({'22577'})
0.08811475409836066,frozenset({'23581'})
0.0860655737704918,frozenset({'23583'})
0.08504098360655737,frozenset({'22578'})
0.08504098360655737,frozenset({'23344'})
0.08299180327868852,frozenset({'22910'})
0.08094262295081968,frozenset({'23203'})
0.07889344262295082,frozenset({'22138'})
0.07377049180327869,frozenset({'84879'})
0.07274590163934426,frozenset({'22865'})
0.07274590163934426,frozenset({'22112'})
0.06864754098360656,"frozenset({'22577', '22578'})"
0.06557377049180328,frozenset({'POST'})
0.06557377049180328,frozenset({'23209'})
0.06557377049180328,frozenset({'22579'})
0.06454918032786885,frozenset({'22111'})
0.06352459016393443,frozenset({'22197'})
0.06352459016393443,frozenset({'23301'})
0.0625,frozenset({'22139'})
0.0625,frozenset({'22866'})
0.06147540983606557,frozenset({'22114'})
0.06147540983606557,frozenset({'21034'})
0.060450819672131145,frozenset({'20725'})
0.060450819672131145,frozenset({'22144'})
0.060450819672131145,frozenset({'22909'})
0.05942622950819672,frozenset({'23582'})
0.05942622950819672,frozenset({'22952'})
0.0584016393442623,frozenset({'22423'})
0.05737704918032787,frozenset({'23356'})
0.05635245901639344,"frozenset({'22910', '22086'})"
0.05635245901639344,frozenset({'35970'})
0.05635245901639344,frozenset({'23570'})
0.05635245901639344,frozenset({'23439'})
0.05635245901639344,frozenset({'23493'})
0.055327868852459015,frozenset({'23202'})
0.055327868852459015,frozenset({'23343'})
0.05430327868852459,frozenset({'20727'})
0.05327868852459016,"frozenset({'22579', '22578'})"
0.05327868852459016,frozenset({'23300'})
0.05225409836065574,frozenset({'23313'})
0.05225409836065574,frozenset({'22867'})
0.05122950819672131,"frozenset({'22579', '22577'})"
0.05122950819672131,frozenset({'22411'})
0.05122950819672131,frozenset({'21485'})
0.05122950819672131,frozenset({'23322'})
0.05122950819672131,frozenset({'22382'})
0.05122950819672131,frozenset({'22633'})
0.050204918032786885,frozenset({'22457'})
0.050204918032786885,frozenset({'84946'})
0.04918032786885246,frozenset({'23480'})
0.04918032786885246,frozenset({'22727'})
0.04918032786885246,frozenset({'22734'})
0.04815573770491803,frozenset({'23571'})
0.04815573770491803,frozenset({'21790'})
0.0471311475409836,"frozenset({'22579', '22577', '22578'})"
0.0471311475409836,frozenset({'23319'})
0.0471311475409836,frozenset({'22726'})
0.045081967213114756,frozenset({'22141'})
0.045081967213114756,frozenset({'23351'})
0.045081967213114756,frozenset({'22142'})
0.045081967213114756,frozenset({'23321'})
0.045081967213114756,frozenset({'22720'})
0.045081967213114756,frozenset({'23199'})
0.045081967213114756,frozenset({'21889'})
0.045081967213114756,frozenset({'23263'})
0.04405737704918033,frozenset({'21733'})
0.04405737704918033,frozenset({'21731'})
0.04405737704918033,frozenset({'23318'})
0.04405737704918033,frozenset({'23497'})
0.0430327868852459,frozenset({'23681'})
0.0430327868852459,frozenset({'23311'})
0.0430327868852459,frozenset({'20972'})
0.0430327868852459,frozenset({'23206'})
0.0430327868852459,frozenset({'22632'})
0.0430327868852459,frozenset({'22383'})
0.0430327868852459,frozenset({'20724'})
0.042008196721311473,"frozenset({'23583', '23581'})"
0.042008196721311473,frozenset({'22835'})
0.042008196721311473,frozenset({'21931'})
0.042008196721311473,frozenset({'22113'})
0.042008196721311473,frozenset({'23320'})
0.040983606557377046,frozenset({'21791'})
0.040983606557377046,frozenset({'23201'})
0.040983606557377046,frozenset({'23284'})
0.040983606557377046,frozenset({'22621'})
0.039959016393442626,frozenset({'22941'})
0.039959016393442626,frozenset({'23103'})
0.039959016393442626,frozenset({'84029E'})
0.039959016393442626,frozenset({'23245'})
0.039959016393442626,frozenset({'23367'})
