support,itemsets
0.13729508196721313,frozenset({'47566'})
0.13319672131147542,frozenset({'23298'})
0.10758196721311475,frozenset({'85123A'})
0.10450819672131148,frozenset({'22469'})
0.09528688524590163,frozenset({'22423'})
0.0942622950819672,frozenset({'20725'})
0.0942622950819672,frozenset({'23206'})
0.0932377049180328,frozenset({'85099B'})
0.09118852459016394,frozenset({'23203'})
0.08811475409836066,frozenset({'23209'})
0.08196721311475409,frozenset({'22383'})
0.0778688524590164,frozenset({'84879'})
0.07684426229508197,frozenset({'22470'})
0.07581967213114754,frozenset({'20728'})
0.07377049180327869,frozenset({'82482'})
0.07274590163934426,frozenset({'23301'})
0.06967213114754098,frozenset({'23199'})
0.06762295081967214,frozenset({'23202'})
0.06762295081967214,frozenset({'22384'})
0.06557377049180328,frozenset({'23300'})
0.06557377049180328,frozenset({'22178'})
0.0625,frozenset({'POST'})
0.0625,frozenset({'22386'})
0.06147540983606557,frozenset({'23201'})
0.0584016393442623,frozenset({'20726'})
0.0584016393442623,frozenset({'20727'})
0.05737704918032787,frozenset({'23173'})
0.05635245901639344,frozenset({'23284'})
0.05635245901639344,frozenset({'84755'})
0.055327868852459015,frozenset({'23170'})
0.055327868852459015,frozenset({'22699'})
0.05430327868852459,frozenset({'23207'})
0.05327868852459016,frozenset({'22382'})
0.05327868852459016,frozenset({'22961'})
0.05327868852459016,frozenset({'85099F'})
0.05225409836065574,"frozenset({'47566', '23298'})"
0.05225409836065574,"frozenset({'22469', '22470'})"
0.05225409836065574,frozenset({'23174'})
0.05225409836065574,frozenset({'23200'})
0.05225409836065574,frozenset({'22090'})
0.05122950819672131,frozenset({'23175'})
0.05122950819672131,frozenset({'85099C'})
0.05122950819672131,frozenset({'21212'})
0.050204918032786885,frozenset({'22624'})
0.04815573770491803,frozenset({'84978'})
0.04815573770491803,frozenset({'22427'})
0.04815573770491803,frozenset({'23208'})
0.04815573770491803,frozenset({'23204'})
0.04815573770491803,frozenset({'20914'})
0.0471311475409836,"frozenset({'23301', '23300'})"
0.0471311475409836,frozenset({'22993'})
0.0471311475409836,frozenset({'21932'})
0.0471311475409836,frozenset({'23108'})
0.0471311475409836,frozenset({'21929'})
0.04610655737704918,frozenset({'21931'})
0.04610655737704918,frozenset({'22457'})
0.045081967213114756,"frozenset({'22383', '23206'})"
0.045081967213114756,frozenset({'22355'})
0.04405737704918033,"frozenset({'23174', '23175'})"
0.04405737704918033,frozenset({'20724'})
0.04405737704918033,frozenset({'21175'})
0.04405737704918033,frozenset({'84946'})
0.0430327868852459,"frozenset({'22383', '20728'})"
0.0430327868852459,frozenset({'22138'})
0.0430327868852459,frozenset({'23091'})
0.0430327868852459,frozenset({'22697'})
0.0430327868852459,frozenset({'22411'})
0.042008196721311473,"frozenset({'22383', '20725'})"
0.042008196721311473,"frozenset({'85099B', '22386'})"
0.042008196721311473,"frozenset({'23206', '20725'})"
0.042008196721311473,frozenset({'23084'})
0.042008196721311473,frozenset({'21936'})
0.042008196721311473,frozenset({'22197'})
0.042008196721311473,frozenset({'21559'})
0.042008196721311473,frozenset({'22776'})
0.040983606557377046,"frozenset({'22384', '20725'})"
0.040983606557377046,frozenset({'23171'})
0.040983606557377046,frozenset({'21754'})
0.040983606557377046,frozenset({'22326'})
0.039959016393442626,"frozenset({'23174', '23173'})"
0.039959016393442626,"frozenset({'23175', '23173'})"
0.039959016393442626,frozenset({'21937'})
0.039959016393442626,frozenset({'22328'})
0.039959016393442626,frozenset({'22149'})
0.039959016393442626,frozenset({'82484'})
0.039959016393442626,frozenset({'21933'})
0.0389344262295082,"frozenset({'23174', '23175', '23173'})"
0.0389344262295082,"frozenset({'23209', '23203'})"
0.0389344262295082,"frozenset({'23209', '23206'})"
0.0389344262295082,"frozenset({'23202', '23203'})"
0.0389344262295082,"frozenset({'22384', '20728'})"
0.0389344262295082,"frozenset({'85099B', '23203'})"
0.0389344262295082,frozenset({'23147'})
0.0389344262295082,frozenset({'22147'})
0.0389344262295082,frozenset({'23168'})
0.03790983606557377,"frozenset({'23199', '23200'})"
0.03790983606557377,"frozenset({'23170', '23171'})"
0.03790983606557377,"frozenset({'23206', '20728'})"
