support,itemsets
0.12397540983606557,frozenset({'47566'})
0.11065573770491803,frozenset({'22423'})
0.08401639344262295,frozenset({'84879'})
0.07991803278688525,frozenset({'85123A'})
0.06762295081967214,frozenset({'22084'})
0.06147540983606557,frozenset({'22427'})
0.05635245901639344,frozenset({'21181'})
0.055327868852459015,frozenset({'22499'})
0.055327868852459015,frozenset({'84755'})
0.04918032786885246,frozenset({'22558'})
0.04815573770491803,frozenset({'22993'})
0.0471311475409836,frozenset({'21936'})
0.04610655737704918,frozenset({'84970S'})
0.045081967213114756,frozenset({'23204'})
0.04405737704918033,frozenset({'23207'})
0.0430327868852459,frozenset({'48138'})
0.0430327868852459,frozenset({'20725'})
0.042008196721311473,frozenset({'23199'})
0.040983606557377046,frozenset({'22960'})
0.040983606557377046,frozenset({'22629'})
0.040983606557377046,frozenset({'POST'})
0.040983606557377046,frozenset({'20914'})
0.040983606557377046,frozenset({'22178'})
0.039959016393442626,frozenset({'20726'})
0.039959016393442626,frozenset({'85099B'})
0.0389344262295082,frozenset({'21929'})
0.03790983606557377,frozenset({'23208'})
0.03790983606557377,frozenset({'22722'})
0.03790983606557377,frozenset({'85066'})
0.03790983606557377,frozenset({'22666'})
0.036885245901639344,frozenset({'22969'})
0.036885245901639344,frozenset({'22907'})
0.036885245901639344,frozenset({'23206'})
0.036885245901639344,frozenset({'23201'})
0.036885245901639344,frozenset({'21212'})
0.035860655737704916,frozenset({'21790'})
0.035860655737704916,frozenset({'85150'})
0.035860655737704916,frozenset({'22699'})
0.035860655737704916,frozenset({'82486'})
0.03483606557377049,frozenset({'22197'})
0.03483606557377049,frozenset({'22386'})
0.03483606557377049,frozenset({'22501'})
0.03381147540983607,frozenset({'21931'})
0.03381147540983607,frozenset({'22467'})
0.03381147540983607,frozenset({'22697'})
0.03381147540983607,frozenset({'22652'})
0.03381147540983607,frozenset({'22698'})
0.03381147540983607,frozenset({'22384'})
0.03278688524590164,frozenset({'21930'})
0.03278688524590164,frozenset({'84596F'})
0.031762295081967214,frozenset({'82482'})
0.031762295081967214,frozenset({'22087'})
0.031762295081967214,frozenset({'22432'})
0.031762295081967214,frozenset({'22212'})
0.030737704918032786,frozenset({'22411'})
0.030737704918032786,frozenset({'71459'})
0.030737704918032786,frozenset({'22383'})
0.030737704918032786,frozenset({'22898'})
0.030737704918032786,frozenset({'20972'})
0.030737704918032786,frozenset({'22138'})
0.030737704918032786,frozenset({'22502'})
0.030737704918032786,frozenset({'84970L'})
0.02971311475409836,frozenset({'22090'})
0.02971311475409836,frozenset({'48184'})
0.02971311475409836,frozenset({'20723'})
0.02971311475409836,frozenset({'84946'})
0.02971311475409836,frozenset({'21915'})
0.02971311475409836,frozenset({'22296'})
0.02971311475409836,frozenset({'22662'})
0.02971311475409836,frozenset({'22998'})
0.02971311475409836,frozenset({'23051'})
0.028688524590163935,frozenset({'22855'})
0.028688524590163935,frozenset({'21313'})
0.028688524590163935,frozenset({'20724'})
0.028688524590163935,frozenset({'48187'})
0.028688524590163935,frozenset({'21533'})
0.028688524590163935,frozenset({'84991'})
0.028688524590163935,frozenset({'22139'})
0.027663934426229508,frozenset({'23050'})
0.027663934426229508,frozenset({'23182'})
0.027663934426229508,frozenset({'22487'})
0.027663934426229508,frozenset({'23052'})
0.027663934426229508,frozenset({'23205'})
0.027663934426229508,frozenset({'21937'})
0.027663934426229508,frozenset({'22766'})
0.027663934426229508,frozenset({'22464'})
