support,itemsets
0.0942622950819672,frozenset({'47566'})
0.09118852459016394,frozenset({'23245'})
0.06967213114754098,frozenset({'22720'})
0.06557377049180328,frozenset({'23084'})
0.06454918032786885,frozenset({'85123A'})
0.06454918032786885,frozenset({'23240'})
0.05942622950819672,frozenset({'23298'})
0.0584016393442623,frozenset({'23301'})
0.05737704918032787,frozenset({'22423'})
0.05430327868852459,frozenset({'23209'})
0.05430327868852459,frozenset({'23202'})
0.05225409836065574,frozenset({'22629'})
0.05225409836065574,frozenset({'23284'})
0.050204918032786885,frozenset({'POST'})
0.04815573770491803,frozenset({'84879'})
0.0471311475409836,frozenset({'23307'})
0.04610655737704918,frozenset({'23203'})
0.04405737704918033,frozenset({'85099B'})
0.04405737704918033,frozenset({'22907'})
0.0430327868852459,frozenset({'23243'})
0.042008196721311473,frozenset({'23321'})
0.042008196721311473,frozenset({'23201'})
0.040983606557377046,frozenset({'84755'})
0.039959016393442626,frozenset({'23236'})
0.0389344262295082,frozenset({'21936'})
0.0389344262295082,frozenset({'23306'})
0.0389344262295082,frozenset({'22077'})
0.03790983606557377,frozenset({'22469'})
0.036885245901639344,frozenset({'21931'})
0.036885245901639344,frozenset({'82482'})
0.035860655737704916,frozenset({'22197'})
0.035860655737704916,frozenset({'23208'})
0.035860655737704916,frozenset({'21930'})
0.035860655737704916,frozenset({'85099F'})
0.03483606557377049,frozenset({'22624'})
0.03483606557377049,frozenset({'23199'})
0.03381147540983607,frozenset({'23204'})
0.03381147540983607,frozenset({'23170'})
0.03278688524590164,frozenset({'22427'})
0.03278688524590164,frozenset({'23207'})
0.03278688524590164,frozenset({'85099C'})
0.03278688524590164,frozenset({'22386'})
0.03278688524590164,frozenset({'20726'})
0.031762295081967214,frozenset({'22666'})
0.031762295081967214,frozenset({'23300'})
0.031762295081967214,frozenset({'79321'})
0.030737704918032786,frozenset({'22898'})
0.030737704918032786,frozenset({'22382'})
0.030737704918032786,frozenset({'20728'})
0.030737704918032786,frozenset({'82494L'})
0.030737704918032786,frozenset({'20725'})
0.030737704918032786,frozenset({'22558'})
0.02971311475409836,frozenset({'22411'})
0.02971311475409836,frozenset({'48184'})
0.02971311475409836,frozenset({'21670'})
0.02971311475409836,frozenset({'23108'})
0.028688524590163935,frozenset({'84596F'})
0.028688524590163935,frozenset({'22457'})
0.028688524590163935,frozenset({'22667'})
0.028688524590163935,frozenset({'15056N'})
0.028688524590163935,frozenset({'22993'})
0.028688524590163935,frozenset({'21213'})
0.028688524590163935,frozenset({'15036'})
0.028688524590163935,frozenset({'23050'})
0.028688524590163935,frozenset({'22467'})
0.028688524590163935,frozenset({'22355'})
0.028688524590163935,frozenset({'23308'})
0.027663934426229508,frozenset({'23206'})
0.027663934426229508,frozenset({'21929'})
0.027663934426229508,frozenset({'23241'})
0.027663934426229508,frozenset({'21175'})
0.027663934426229508,frozenset({'22726'})
0.027663934426229508,frozenset({'22697'})
0.027663934426229508,frozenset({'23200'})
0.027663934426229508,frozenset({'22961'})
0.027663934426229508,frozenset({'20723'})
0.027663934426229508,frozenset({'21080'})
0.02663934426229508,frozenset({'20974'})
0.02663934426229508,frozenset({'84970S'})
0.02663934426229508,frozenset({'23242'})
0.02663934426229508,frozenset({'22960'})
0.02663934426229508,frozenset({'85066'})
0.02663934426229508,frozenset({'21232'})
0.02663934426229508,frozenset({'22631'})
0.02663934426229508,frozenset({'21955'})
0.02663934426229508,frozenset({'71459'})
0.02663934426229508,frozenset({'22139'})
0.02663934426229508,frozenset({'22728'})
0.02663934426229508,frozenset({'23165'})
0.025614754098360656,frozenset({'23175'})
0.025614754098360656,frozenset({'22699'})
0.025614754098360656,frozenset({'82484'})
0.025614754098360656,frozenset({'20914'})
0.025614754098360656,frozenset({'20727'})
0.025614754098360656,frozenset({'23286'})
0.025614754098360656,frozenset({'15044B'})
0.025614754098360656,frozenset({'22178'})
0.02459016393442623,frozenset({'22384'})
0.02459016393442623,frozenset({'22847'})
0.02459016393442623,frozenset({'22464'})
0.02459016393442623,frozenset({'22436'})
0.02459016393442623,frozenset({'21086'})
0.02459016393442623,frozenset({'48194'})
0.0235655737704918,frozenset({'22727'})
0.0235655737704918,frozenset({'22630'})
0.0235655737704918,frozenset({'21137'})
0.0235655737704918,frozenset({'23119'})
0.0235655737704918,frozenset({'22844'})
0.0235655737704918,frozenset({'22138'})
