support,itemsets
0.16905737704918034,frozenset({'85123A'})
0.15881147540983606,frozenset({'22867'})
0.15061475409836064,frozenset({'22086'})
0.1413934426229508,frozenset({'84029E'})
0.13934426229508196,frozenset({'22111'})
0.13012295081967212,frozenset({'22910'})
0.12807377049180327,frozenset({'21485'})
0.12704918032786885,frozenset({'22470'})
0.1260245901639344,frozenset({'22834'})
0.12397540983606557,frozenset({'22423'})
0.12295081967213115,frozenset({'22865'})
0.12295081967213115,frozenset({'21479'})
0.12192622950819672,frozenset({'22866'})
0.12192622950819672,frozenset({'22961'})
0.11987704918032786,frozenset({'22837'})
0.11987704918032786,frozenset({'22469'})
0.11987704918032786,frozenset({'22112'})
0.11885245901639344,frozenset({'22633'})
0.11782786885245902,frozenset({'22114'})
0.11270491803278689,frozenset({'22632'})
0.10450819672131148,frozenset({'84029G'})
0.10348360655737705,frozenset({'84879'})
0.10245901639344263,"frozenset({'22866', '22865'})"
0.10245901639344263,frozenset({'21733'})
0.10245901639344263,frozenset({'22909'})
0.10040983606557377,"frozenset({'22633', '22866'})"
0.09938524590163934,frozenset({'21481'})
0.09836065573770492,"frozenset({'22633', '22632'})"
0.09836065573770492,frozenset({'22113'})
0.09836065573770492,frozenset({'82494L'})
0.09631147540983606,"frozenset({'22865', '22867'})"
0.09528688524590163,"frozenset({'22866', '22632'})"
0.09528688524590163,frozenset({'21034'})
0.0942622950819672,"frozenset({'22633', '22865'})"
0.0932377049180328,frozenset({'22694'})
0.0932377049180328,frozenset({'21212'})
0.09221311475409837,frozenset({'22835'})
0.09221311475409837,"frozenset({'22866', '22867'})"
0.09118852459016394,"frozenset({'22865', '22632'})"
0.09118852459016394,frozenset({'22960'})
0.09016393442622951,"frozenset({'22633', '22866', '22632'})"
0.08913934426229508,"frozenset({'22633', '22866', '22865'})"
0.08913934426229508,frozenset({'21754'})
0.08811475409836066,frozenset({'22952'})
0.08811475409836066,frozenset({'82482'})
0.08811475409836066,frozenset({'21181'})
0.08709016393442623,"frozenset({'22910', '22086'})"
0.08709016393442623,frozenset({'22900'})
0.0860655737704918,"frozenset({'22866', '22865', '22632'})"
0.0860655737704918,"frozenset({'22866', '22865', '22867'})"
0.0860655737704918,"frozenset({'22633', '22867'})"
0.08401639344262295,"frozenset({'22633', '22865', '22632'})"
0.08401639344262295,frozenset({'85099B'})
0.08196721311475409,"frozenset({'22867', '22632'})"
0.08094262295081968,frozenset({'21484'})
0.08094262295081968,frozenset({'22551'})
0.07991803278688525,frozenset({'22726'})
0.07991803278688525,frozenset({'82483'})
0.07991803278688525,"frozenset({'22633', '22866', '22867'})"
0.07889344262295082,"frozenset({'22961', '22960'})"
0.07889344262295082,"frozenset({'22633', '22865', '22867'})"
0.07889344262295082,frozenset({'79321'})
0.0778688524590164,"frozenset({'22866', '22867', '22632'})"
0.0778688524590164,"frozenset({'22865', '22867', '22632'})"
0.0778688524590164,frozenset({'21843'})
0.0778688524590164,frozenset({'21080'})
0.07581967213114754,frozenset({'22197'})
0.07581967213114754,frozenset({'22969'})
0.07581967213114754,frozenset({'22077'})
0.07479508196721311,frozenset({'84946'})
0.07479508196721311,frozenset({'22158'})
0.07479508196721311,frozenset({'82486'})
0.07479508196721311,frozenset({'22558'})
0.07479508196721311,frozenset({'20685'})
0.07377049180327869,"frozenset({'22469', '22470'})"
0.07377049180327869,"frozenset({'22633', '22867', '22632'})"
0.07377049180327869,"frozenset({'82482', '82494L'})"
0.07377049180327869,frozenset({'82484'})
0.0706967213114754,frozenset({'22752'})
0.0706967213114754,frozenset({'84030E'})
0.06967213114754098,frozenset({'22940'})
0.06967213114754098,frozenset({'22666'})
0.06864754098360656,frozenset({'22941'})
0.06864754098360656,frozenset({'48138'})
0.06864754098360656,frozenset({'85049A'})
0.06864754098360656,frozenset({'22457'})
0.06762295081967214,"frozenset({'22111', '22112'})"
0.06762295081967214,frozenset({'POST'})
0.06762295081967214,frozenset({'22083'})
0.06762295081967214,"frozenset({'22111', '21485'})"
0.06659836065573771,"frozenset({'21733', '85123A'})"
0.06659836065573771,frozenset({'22943'})
0.06659836065573771,"frozenset({'84029E', '84029G'})"
0.06557377049180328,frozenset({'21889'})
0.06557377049180328,"frozenset({'22112', '22835'})"
0.06557377049180328,frozenset({'22727'})
0.06557377049180328,frozenset({'22144'})
0.06557377049180328,frozenset({'22667'})
0.06454918032786885,frozenset({'20725'})
0.0625,frozenset({'22659'})
0.0625,frozenset({'22411'})
0.0625,frozenset({'21755'})
0.0625,frozenset({'21527'})
0.06147540983606557,frozenset({'21790'})
0.06147540983606557,frozenset({'22729'})
0.06147540983606557,frozenset({'22804'})
0.060450819672131145,"frozenset({'22837', '22834'})"
0.060450819672131145,frozenset({'22553'})
