support,itemsets
0.16393442622950818,frozenset({'85123A'})
0.15471311475409835,frozenset({'22720'})
0.15061475409836064,frozenset({'22469'})
0.1403688524590164,frozenset({'22470'})
0.13831967213114754,frozenset({'22423'})
0.13114754098360656,frozenset({'22457'})
0.1290983606557377,frozenset({'22722'})
0.1290983606557377,frozenset({'21733'})
0.12192622950819672,frozenset({'22960'})
0.11475409836065574,frozenset({'22961'})
0.11372950819672131,frozenset({'84879'})
0.11270491803278689,frozenset({'85099B'})
0.11065573770491803,frozenset({'20725'})
0.10655737704918032,frozenset({'POST'})
0.10655737704918032,frozenset({'84378'})
0.10348360655737705,frozenset({'47566'})
0.10040983606557377,frozenset({'21212'})
0.10040983606557377,"frozenset({'22469', '22470'})"
0.09836065573770492,frozenset({'20685'})
0.09631147540983606,frozenset({'21755'})
0.0942622950819672,frozenset({'22384'})
0.0932377049180328,frozenset({'22178'})
0.09221311475409837,frozenset({'48194'})
0.09221311475409837,frozenset({'21034'})
0.09221311475409837,frozenset({'21754'})
0.09221311475409837,frozenset({'82482'})
0.09118852459016394,frozenset({'84992'})
0.09016393442622951,frozenset({'22666'})
0.08709016393442623,frozenset({'22957'})
0.0860655737704918,frozenset({'82494L'})
0.08504098360655737,frozenset({'21985'})
0.08401639344262295,frozenset({'21931'})
0.08401639344262295,frozenset({'48138'})
0.08401639344262295,frozenset({'22189'})
0.08401639344262295,frozenset({'22969'})
0.08299180327868852,frozenset({'21181'})
0.08299180327868852,frozenset({'22966'})
0.08299180327868852,"frozenset({'21733', '85123A'})"
0.08196721311475409,frozenset({'22804'})
0.08094262295081968,frozenset({'22386'})
0.07889344262295082,frozenset({'21621'})
0.07889344262295082,frozenset({'22697'})
0.0778688524590164,frozenset({'22077'})
0.0778688524590164,frozenset({'22383'})
0.07684426229508197,frozenset({'21080'})
0.07684426229508197,frozenset({'84050'})
0.07581967213114754,frozenset({'48187'})
0.07581967213114754,frozenset({'22699'})
0.07581967213114754,frozenset({'84988'})
0.07479508196721311,frozenset({'22625'})
0.07479508196721311,frozenset({'22766'})
0.07377049180327869,frozenset({'22079'})
0.07377049180327869,frozenset({'22411'})
0.07377049180327869,"frozenset({'22720', '22722'})"
0.07274590163934426,frozenset({'22967'})
0.07274590163934426,frozenset({'22624'})
0.07274590163934426,frozenset({'84946'})
0.07274590163934426,frozenset({'20728'})
0.0706967213114754,"frozenset({'22961', '22960'})"
0.0706967213114754,frozenset({'82484'})
0.06967213114754098,frozenset({'22667'})
0.06864754098360656,frozenset({'22727'})
0.06864754098360656,"frozenset({'22697', '22699'})"
0.06659836065573771,"frozenset({'22804', '85123A'})"
0.06557377049180328,"frozenset({'22720', '22960'})"
0.06557377049180328,frozenset({'22926'})
0.06454918032786885,frozenset({'22197'})
0.06454918032786885,frozenset({'22698'})
0.06454918032786885,frozenset({'22692'})
0.06454918032786885,frozenset({'22382'})
0.06352459016393443,frozenset({'21232'})
0.06352459016393443,frozenset({'22988'})
0.0625,frozenset({'22084'})
0.0625,frozenset({'22424'})
0.0625,frozenset({'22326'})
0.0625,frozenset({'20713'})
