support,itemsets
0.1403688524590164,frozenset({'22720'})
0.11987704918032786,frozenset({'85123A'})
0.11475409836065574,frozenset({'22423'})
0.09221311475409837,frozenset({'85099B'})
0.09118852459016394,frozenset({'22993'})
0.08504098360655737,frozenset({'22722'})
0.07991803278688525,frozenset({'22960'})
0.07991803278688525,frozenset({'21212'})
0.07377049180327869,frozenset({'22961'})
0.07274590163934426,frozenset({'47566'})
0.0706967213114754,frozenset({'22084'})
0.06967213114754098,frozenset({'84879'})
0.06967213114754098,frozenset({'21181'})
0.06762295081967214,frozenset({'22699'})
0.06762295081967214,frozenset({'22666'})
0.06557377049180328,frozenset({'22457'})
0.06352459016393443,frozenset({'22469'})
0.06147540983606557,frozenset({'22698'})
0.060450819672131145,frozenset({'84978'})
0.05942622950819672,frozenset({'22697'})
0.0584016393442623,"frozenset({'22720', '22722'})"
0.0584016393442623,frozenset({'20725'})
0.05737704918032787,frozenset({'85206A'})
0.05635245901639344,frozenset({'POST'})
0.055327868852459015,frozenset({'22197'})
0.055327868852459015,frozenset({'21080'})
0.055327868852459015,frozenset({'22980'})
0.05430327868852459,frozenset({'21754'})
0.05430327868852459,frozenset({'22957'})
0.05225409836065574,frozenset({'85099F'})
0.05225409836065574,frozenset({'82494L'})
0.05225409836065574,frozenset({'22382'})
0.05122950819672131,frozenset({'22386'})
0.05122950819672131,"frozenset({'22697', '22699'})"
0.05122950819672131,frozenset({'22178'})
0.050204918032786885,"frozenset({'22698', '22697'})"
0.050204918032786885,frozenset({'20914'})
0.050204918032786885,frozenset({'22969'})
0.050204918032786885,frozenset({'21621'})
0.04918032786885246,frozenset({'22384'})
0.04918032786885246,frozenset({'22470'})
0.04918032786885246,frozenset({'20727'})
0.04918032786885246,frozenset({'21166'})
0.04815573770491803,"frozenset({'22698', '22699'})"
0.04815573770491803,frozenset({'22907'})
0.04815573770491803,frozenset({'22727'})
0.04815573770491803,frozenset({'82482'})
0.04815573770491803,frozenset({'20685'})
0.0471311475409836,frozenset({'22411'})
0.0471311475409836,frozenset({'21977'})
0.0471311475409836,frozenset({'22148'})
0.0471311475409836,frozenset({'85152'})
0.0471311475409836,frozenset({'21232'})
0.04610655737704918,"frozenset({'22698', '22697', '22699'})"
0.04610655737704918,frozenset({'22090'})
0.04610655737704918,frozenset({'22726'})
0.04610655737704918,frozenset({'20728'})
0.045081967213114756,frozenset({'21929'})
0.045081967213114756,frozenset({'22138'})
0.045081967213114756,frozenset({'20724'})
0.04405737704918033,frozenset({'22077'})
0.04405737704918033,frozenset({'22989'})
0.04405737704918033,frozenset({'22139'})
0.04405737704918033,frozenset({'22624'})
0.04405737704918033,frozenset({'22558'})
0.0430327868852459,frozenset({'22967'})
0.042008196721311473,"frozenset({'22720', '22960'})"
0.042008196721311473,frozenset({'22467'})
0.042008196721311473,frozenset({'48187'})
0.042008196721311473,frozenset({'22966'})
0.042008196721311473,frozenset({'20726'})
0.040983606557377046,frozenset({'22630'})
0.040983606557377046,frozenset({'22998'})
0.040983606557377046,frozenset({'48138'})
0.040983606557377046,frozenset({'22383'})
0.039959016393442626,frozenset({'22667'})
0.039959016393442626,frozenset({'22978'})
0.039959016393442626,frozenset({'84378'})
0.039959016393442626,frozenset({'22241'})
0.039959016393442626,frozenset({'22367'})
0.039959016393442626,frozenset({'84991'})
0.039959016393442626,frozenset({'21975'})
0.039959016393442626,frozenset({'82486'})
0.039959016393442626,frozenset({'22629'})
0.0389344262295082,"frozenset({'22423', '22699'})"
0.0389344262295082,"frozenset({'22961', '22960'})"
0.0389344262295082,frozenset({'84755'})
0.0389344262295082,frozenset({'22625'})
0.0389344262295082,frozenset({'20972'})
0.03790983606557377,frozenset({'21931'})
0.03790983606557377,frozenset({'21523'})
0.03790983606557377,frozenset({'47591D'})
0.03790983606557377,frozenset({'82483'})
0.036885245901639344,frozenset({'21755'})
0.036885245901639344,frozenset({'79321'})
0.036885245901639344,frozenset({'20713'})
0.035860655737704916,frozenset({'22858'})
0.035860655737704916,frozenset({'84970S'})
0.035860655737704916,frozenset({'48194'})
0.035860655737704916,"frozenset({'22423', '22698'})"
0.035860655737704916,"frozenset({'22720', '22993'})"
0.035860655737704916,frozenset({'22087'})
0.035860655737704916,frozenset({'21731'})
0.035860655737704916,frozenset({'82484'})
0.035860655737704916,frozenset({'22692'})
0.035860655737704916,frozenset({'22804'})
0.035860655737704916,frozenset({'22149'})
0.03483606557377049,"frozenset({'22423', '22697'})"
0.03483606557377049,frozenset({'22570'})
0.03483606557377049,frozenset({'22147'})
0.03483606557377049,frozenset({'22745'})
0.03483606557377049,frozenset({'21175'})
0.03483606557377049,frozenset({'22356'})
0.03381147540983607,frozenset({'22926'})
0.03381147540983607,frozenset({'21034'})
0.03381147540983607,frozenset({'22499'})
0.03381147540983607,frozenset({'85099C'})
0.03381147540983607,frozenset({'20719'})
0.03381147540983607,frozenset({'21430'})
0.03381147540983607,frozenset({'22776'})
0.03381147540983607,frozenset({'84380'})
0.03381147540983607,frozenset({'22748'})
0.03381147540983607,frozenset({'22487'})
0.03278688524590164,frozenset({'22662'})
0.03278688524590164,"frozenset({'22720', '22666'})"
0.03278688524590164,"frozenset({'22423', '22698', '22697'})"
0.03278688524590164,"frozenset({'22727', '22726'})"
0.03278688524590164,frozenset({'22189'})
0.03278688524590164,frozenset({'22427'})
0.03278688524590164,frozenset({'22355'})
0.03278688524590164,frozenset({'22328'})
0.03278688524590164,frozenset({'21527'})
0.031762295081967214,frozenset({'21535'})
0.031762295081967214,"frozenset({'85099B', '22386'})"
0.031762295081967214,frozenset({'22979'})
0.031762295081967214,"frozenset({'82482', '82494L'})"
0.031762295081967214,frozenset({'22501'})
0.031762295081967214,frozenset({'22173'})
0.031762295081967214,frozenset({'21217'})
0.031762295081967214,frozenset({'22191'})
0.031762295081967214,frozenset({'21524'})
0.030737704918032786,frozenset({'22860'})
0.030737704918032786,frozenset({'22568'})
0.030737704918032786,frozenset({'82552'})
0.030737704918032786,frozenset({'22996'})
0.030737704918032786,"frozenset({'21977', '21212'})"
0.030737704918032786,"frozenset({'85099B', '21929'})"
0.030737704918032786,"frozenset({'22423', '22697', '22699'})"
0.030737704918032786,"frozenset({'22423', '22698', '22699'})"
0.030737704918032786,frozenset({'20971'})
0.030737704918032786,"frozenset({'22960', '22722'})"
0.030737704918032786,"frozenset({'22720', '22989'})"
0.030737704918032786,frozenset({'22193'})
0.030737704918032786,frozenset({'20723'})
0.02971311475409836,frozenset({'22908'})
0.02971311475409836,frozenset({'20749'})
0.02971311475409836,frozenset({'21915'})
0.02971311475409836,frozenset({'48185'})
0.02971311475409836,"frozenset({'22720', '22961'})"
0.02971311475409836,frozenset({'22659'})
0.02971311475409836,frozenset({'21843'})
0.02971311475409836,frozenset({'22502'})
0.02971311475409836,frozenset({'21669'})
0.02971311475409836,frozenset({'23230'})
0.02971311475409836,frozenset({'21790'})
0.02971311475409836,frozenset({'47566B'})
0.02971311475409836,frozenset({'21559'})
0.02971311475409836,frozenset({'22846'})
0.028688524590163935,frozenset({'22844'})
0.028688524590163935,frozenset({'22021'})
0.028688524590163935,frozenset({'22171'})
0.028688524590163935,frozenset({'84992'})
0.028688524590163935,frozenset({'47590A'})
0.028688524590163935,frozenset({'21174'})
0.028688524590163935,frozenset({'22983'})
0.028688524590163935,frozenset({'84997D'})
0.028688524590163935,"frozenset({'21181', '85152'})"
0.028688524590163935,"frozenset({'22720', '22423'})"
0.028688524590163935,frozenset({'22851'})
0.028688524590163935,"frozenset({'22993', '22722'})"
0.028688524590163935,frozenset({'21672'})
0.028688524590163935,frozenset({'82600'})
0.028688524590163935,frozenset({'22964'})
0.028688524590163935,frozenset({'22749'})
0.027663934426229508,frozenset({'22859'})
0.027663934426229508,frozenset({'84375'})
0.027663934426229508,frozenset({'21169'})
0.027663934426229508,frozenset({'21210'})
0.027663934426229508,"frozenset({'22804', '85123A'})"
0.027663934426229508,"frozenset({'85099B', '22411'})"
0.027663934426229508,"frozenset({'22720', '22978'})"
0.027663934426229508,"frozenset({'22469', '22470'})"
0.027663934426229508,frozenset({'22488'})
0.027663934426229508,frozenset({'84988'})
0.027663934426229508,frozenset({'21668'})
0.027663934426229508,frozenset({'22429'})
0.027663934426229508,frozenset({'21930'})
0.027663934426229508,frozenset({'21509'})
0.027663934426229508,frozenset({'21213'})
0.027663934426229508,frozenset({'21937'})
0.02663934426229508,frozenset({'48184'})
0.02663934426229508,frozenset({'20712'})
0.02663934426229508,frozenset({'47590B'})
0.02663934426229508,frozenset({'22898'})
0.02663934426229508,frozenset({'22029'})
0.02663934426229508,"frozenset({'21166', '85152'})"
0.02663934426229508,"frozenset({'22630', '22629'})"
0.02663934426229508,"frozenset({'22748', '22745'})"
0.02663934426229508,frozenset({'22219'})
0.02663934426229508,frozenset({'22988'})
0.02663934426229508,frozenset({'84836'})
0.02663934426229508,frozenset({'22192'})
0.02663934426229508,frozenset({'22621'})
0.02663934426229508,frozenset({'22150'})
0.02663934426229508,frozenset({'22551'})
0.02663934426229508,frozenset({'22417'})
0.02663934426229508,frozenset({'22607'})
0.02663934426229508,frozenset({'22652'})
0.025614754098360656,frozenset({'22424'})
0.025614754098360656,frozenset({'22665'})
0.025614754098360656,frozenset({'21928'})
0.025614754098360656,frozenset({'22385'})
0.025614754098360656,frozenset({'71459'})
0.025614754098360656,"frozenset({'22720', '21212'})"
0.025614754098360656,"frozenset({'22666', '22722'})"
0.025614754098360656,"frozenset({'22021', '85206A'})"
0.025614754098360656,"frozenset({'22384', '20728'})"
0.025614754098360656,"frozenset({'82483', '82486'})"
0.025614754098360656,"frozenset({'82494L', '85123A'})"
0.025614754098360656,frozenset({'22766'})
0.025614754098360656,frozenset({'22723'})
0.025614754098360656,frozenset({'21670'})
0.025614754098360656,frozenset({'84459B'})
0.025614754098360656,frozenset({'22585'})
0.025614754098360656,frozenset({'85150'})
0.025614754098360656,frozenset({'22083'})
0.025614754098360656,frozenset({'22771'})
0.025614754098360656,frozenset({'82582'})
0.025614754098360656,frozenset({'15056N'})
0.025614754098360656,frozenset({'21936'})
0.02459016393442623,frozenset({'22750'})
0.02459016393442623,frozenset({'20750'})
0.02459016393442623,frozenset({'22456'})
0.02459016393442623,frozenset({'21094'})
0.02459016393442623,frozenset({'22663'})
0.02459016393442623,"frozenset({'22960', '22666'})"
0.02459016393442623,"frozenset({'85099F', '85099B'})"
0.02459016393442623,"frozenset({'22993', '22980'})"
0.02459016393442623,"frozenset({'21166', '21181'})"
0.02459016393442623,"frozenset({'22720', '22960', '22722'})"
0.02459016393442623,"frozenset({'85099B', '21931'})"
0.02459016393442623,frozenset({'21156'})
0.02459016393442623,frozenset({'21155'})
0.02459016393442623,frozenset({'21165'})
0.02459016393442623,frozenset({'21533'})
0.02459016393442623,frozenset({'22730'})
0.02459016393442623,frozenset({'22746'})
0.02459016393442623,frozenset({'20676'})
0.02459016393442623,frozenset({'84077'})
0.02459016393442623,frozenset({'84997B'})
0.02459016393442623,frozenset({'22326'})
0.0235655737704918,frozenset({'21121'})
0.0235655737704918,frozenset({'21122'})
0.0235655737704918,frozenset({'22842'})
0.0235655737704918,frozenset({'22605'})
0.0235655737704918,frozenset({'84970L'})
0.0235655737704918,frozenset({'21231'})
0.0235655737704918,frozenset({'85066'})
0.0235655737704918,frozenset({'22557'})
0.0235655737704918,frozenset({'22212'})
0.0235655737704918,frozenset({'22027'})
0.0235655737704918,"frozenset({'21977', '84991'})"
0.0235655737704918,frozenset({'84946'})
0.0235655737704918,frozenset({'21907'})
0.0235655737704918,frozenset({'21389'})
0.0235655737704918,frozenset({'85014B'})
0.0235655737704918,frozenset({'22690'})
0.0235655737704918,frozenset({'21164'})
0.0235655737704918,frozenset({'22554'})
0.0235655737704918,frozenset({'21908'})
0.0235655737704918,frozenset({'23000'})
0.0235655737704918,frozenset({'22951'})
0.0235655737704918,frozenset({'20675'})
0.022540983606557378,frozenset({'22567'})
0.022540983606557378,frozenset({'22895'})
0.022540983606557378,"frozenset({'85099B', '85099C'})"
0.022540983606557378,"frozenset({'84378', '84380'})"
0.022540983606557378,"frozenset({'22978', '22722'})"
0.022540983606557378,"frozenset({'22720', '85123A'})"
0.022540983606557378,"frozenset({'22720', '22980'})"
0.022540983606557378,frozenset({'21733'})
0.022540983606557378,"frozenset({'22720', '22961', '22960'})"
0.022540983606557378,"frozenset({'22993', '22960'})"
0.022540983606557378,"frozenset({'20724', '85099B'})"
0.022540983606557378,frozenset({'22151'})
0.022540983606557378,frozenset({'22296'})
0.022540983606557378,frozenset({'82583'})
0.022540983606557378,frozenset({'22616'})
0.022540983606557378,frozenset({'21531'})
0.022540983606557378,frozenset({'22617'})
0.022540983606557378,frozenset({'22273'})
0.022540983606557378,frozenset({'21340'})
0.02151639344262295,frozenset({'20975'})
0.02151639344262295,frozenset({'21314'})
0.02151639344262295,frozenset({'22505'})
0.02151639344262295,frozenset({'21868'})
0.02151639344262295,frozenset({'22556'})
0.02151639344262295,frozenset({'22900'})
0.02151639344262295,frozenset({'22637'})
0.02151639344262295,frozenset({'22228'})
0.02151639344262295,frozenset({'22413'})
0.02151639344262295,frozenset({'21673'})
0.02151639344262295,"frozenset({'21175', '21181'})"
0.02151639344262295,"frozenset({'22720', '22966'})"
0.02151639344262295,"frozenset({'22993', '22966'})"
0.02151639344262295,"frozenset({'22745', '22746'})"
0.02151639344262295,"frozenset({'21754', '21755'})"
0.02151639344262295,"frozenset({'22980', '22978'})"
0.02151639344262295,frozenset({'22840'})
0.02151639344262295,"frozenset({'22957', '22967'})"
0.02151639344262295,"frozenset({'84879', '85123A'})"
0.02151639344262295,frozenset({'22553'})
0.02151639344262295,frozenset({'22168'})
0.02151639344262295,frozenset({'22962'})
0.02151639344262295,"frozenset({'22720', '22993', '22722'})"
0.02151639344262295,"frozenset({'82482', '85123A'})"
0.02151639344262295,"frozenset({'22720', '22969'})"
0.02151639344262295,"frozenset({'22989', '22722'})"
0.02151639344262295,"frozenset({'22720', '22907'})"
0.02151639344262295,"frozenset({'22384', '22382'})"
0.02151639344262295,"frozenset({'21733', '85123A'})"
0.02151639344262295,frozenset({'21385'})
0.02151639344262295,frozenset({'22595'})
0.02151639344262295,frozenset({'22855'})
0.02151639344262295,frozenset({'22919'})
0.02151639344262295,frozenset({'22759'})
0.02151639344262295,frozenset({'22507'})
0.02151639344262295,frozenset({'85053'})
0.02151639344262295,frozenset({'21238'})
0.02151639344262295,frozenset({'84406B'})
0.02151639344262295,frozenset({'23006'})
0.02151639344262295,frozenset({'22492'})
0.020491803278688523,frozenset({'84987'})
0.020491803278688523,frozenset({'85187'})
0.020491803278688523,frozenset({'22292'})
0.020491803278688523,frozenset({'22968'})
0.020491803278688523,frozenset({'48188'})
0.020491803278688523,frozenset({'20711'})
0.020491803278688523,frozenset({'21078'})
0.020491803278688523,frozenset({'22262'})
0.020491803278688523,frozenset({'71053'})
0.020491803278688523,frozenset({'22271'})
0.020491803278688523,frozenset({'82581'})
0.020491803278688523,frozenset({'22303'})
0.020491803278688523,"frozenset({'21166', '21175'})"
0.020491803278688523,"frozenset({'84991', '21212'})"
0.020491803278688523,"frozenset({'22966', '22960'})"
0.020491803278688523,"frozenset({'22748', '22746'})"
0.020491803278688523,"frozenset({'22667', '22666'})"
0.020491803278688523,"frozenset({'22382', '22662'})"
