support,itemsets
0.22438524590163936,frozenset({'23084'})
0.21413934426229508,frozenset({'23355'})
0.21209016393442623,frozenset({'22910'})
0.20901639344262296,frozenset({'85123A'})
0.2069672131147541,frozenset({'84879'})
0.2038934426229508,frozenset({'23583'})
0.2038934426229508,frozenset({'22423'})
0.18442622950819673,frozenset({'23344'})
0.18442622950819673,frozenset({'22086'})
0.17418032786885246,frozenset({'22720'})
0.16905737704918034,frozenset({'23493'})
0.16905737704918034,frozenset({'23356'})
0.16290983606557377,frozenset({'23284'})
0.16188524590163936,frozenset({'23321'})
0.16188524590163936,frozenset({'82494L'})
0.16086065573770492,frozenset({'84946'})
0.1598360655737705,frozenset({'23480'})
0.1598360655737705,frozenset({'21915'})
0.1598360655737705,frozenset({'23203'})
0.15881147540983606,frozenset({'22469'})
0.15881147540983606,frozenset({'22197'})
0.1567622950819672,frozenset({'23247'})
0.1557377049180328,frozenset({'22865'})
0.15163934426229508,frozenset({'23343'})
0.14754098360655737,frozenset({'35970'})
0.14754098360655737,frozenset({'23581'})
0.14549180327868852,frozenset({'82482'})
0.14549180327868852,frozenset({'23301'})
0.1444672131147541,frozenset({'22112'})
0.13831967213114754,frozenset({'85099B'})
0.13524590163934427,"frozenset({'23084', '23480'})"
0.13524590163934427,frozenset({'23245'})
0.13524590163934427,frozenset({'23582'})
0.13524590163934427,frozenset({'23571'})
0.13524590163934427,frozenset({'22867'})
0.13524590163934427,"frozenset({'22086', '22910'})"
0.13422131147540983,frozenset({'22470'})
0.13319672131147542,frozenset({'22578'})
0.13217213114754098,frozenset({'22111'})
0.13217213114754098,frozenset({'22633'})
0.13114754098360656,frozenset({'22138'})
0.13114754098360656,frozenset({'23319'})
0.1290983606557377,frozenset({'22158'})
0.125,frozenset({'21485'})
0.12397540983606557,frozenset({'21034'})
0.12192622950819672,frozenset({'23503'})
0.11987704918032786,frozenset({'22144'})
0.11885245901639344,frozenset({'22114'})
0.11885245901639344,frozenset({'POST'})
0.11577868852459017,frozenset({'23313'})
0.11577868852459017,frozenset({'21790'})
0.11577868852459017,frozenset({'22577'})
0.11577868852459017,frozenset({'23320'})
0.11475409836065574,frozenset({'23322'})
0.11475409836065574,frozenset({'23103'})
0.11372950819672131,"frozenset({'23343', '23344'})"
0.11372950819672131,frozenset({'23439'})
0.11372950819672131,frozenset({'22579'})
0.11270491803278689,frozenset({'22909'})
0.11168032786885246,"frozenset({'22112', '23355'})"
0.11168032786885246,frozenset({'22595'})
0.11065573770491803,"frozenset({'82482', '82494L'})"
0.10860655737704918,frozenset({'23570'})
0.10860655737704918,frozenset({'23351'})
0.10758196721311475,frozenset({'23569'})
0.10758196721311475,frozenset({'22727'})
0.10758196721311475,frozenset({'22728'})
0.10655737704918032,"frozenset({'23321', '22469'})"
0.10450819672131148,frozenset({'22835'})
0.10348360655737705,frozenset({'23198'})
0.10348360655737705,frozenset({'23300'})
0.1014344262295082,"frozenset({'22114', '22112'})"
0.1014344262295082,"frozenset({'23582', '23581'})"
0.1014344262295082,frozenset({'22629'})
0.10040983606557377,"frozenset({'23084', '21731'})"
0.10040983606557377,"frozenset({'23480', '21731'})"
0.10040983606557377,"frozenset({'23084', '23480', '21731'})"
0.10040983606557377,frozenset({'21731'})
0.09938524590163934,"frozenset({'23480', 'POST'})"
0.09836065573770492,frozenset({'22726'})
0.09836065573770492,frozenset({'22141'})
0.09836065573770492,"frozenset({'22579', '22578'})"
0.09733606557377049,frozenset({'22866'})
0.09733606557377049,"frozenset({'22577', '22578'})"
0.09631147540983606,"frozenset({'23301', '23300'})"
0.09631147540983606,"frozenset({'22114', '23355'})"
0.09631147540983606,"frozenset({'23583', '23581'})"
0.09631147540983606,frozenset({'23209'})
0.09631147540983606,frozenset({'22139'})
0.09631147540983606,frozenset({'22952'})
0.0942622950819672,"frozenset({'23355', '22835'})"
0.0942622950819672,frozenset({'20725'})
0.0942622950819672,frozenset({'23349'})
0.09221311475409837,"frozenset({'22114', '22112', '23355'})"
0.09221311475409837,frozenset({'22632'})
0.09221311475409837,frozenset({'23201'})
0.09221311475409837,frozenset({'22077'})
0.09118852459016394,"frozenset({'23570', '23571'})"
0.09118852459016394,frozenset({'23382'})
0.09016393442622951,frozenset({'23311'})
0.09016393442622951,frozenset({'22382'})
0.09016393442622951,frozenset({'20914'})
0.09016393442622951,frozenset({'23332'})
0.09016393442622951,"frozenset({'22579', '22577'})"
0.08913934426229508,"frozenset({'22727', '22726'})"
0.08913934426229508,frozenset({'21914'})
0.08913934426229508,"frozenset({'23439', '22865'})"
0.08913934426229508,"frozenset({'22633', '22865'})"
