support,itemsets
0.18545081967213115,frozenset({'22086'})
0.18237704918032788,frozenset({'23084'})
0.17008196721311475,frozenset({'23355'})
0.16495901639344263,frozenset({'22910'})
0.14241803278688525,frozenset({'23344'})
0.1403688524590164,frozenset({'23356'})
0.1362704918032787,frozenset({'22423'})
0.13422131147540983,frozenset({'22138'})
0.13217213114754098,frozenset({'84879'})
0.13012295081967212,frozenset({'22865'})
0.1290983606557377,frozenset({'23583'})
0.12704918032786885,frozenset({'22139'})
0.12704918032786885,frozenset({'22197'})
0.12704918032786885,frozenset({'23493'})
0.1260245901639344,frozenset({'23581'})
0.12397540983606557,frozenset({'85099B'})
0.12295081967213115,"frozenset({'22086', '22910'})"
0.12295081967213115,frozenset({'85123A'})
0.12192622950819672,frozenset({'23203'})
0.12090163934426229,frozenset({'22112'})
0.11987704918032786,frozenset({'23321'})
0.11987704918032786,frozenset({'22114'})
0.11885245901639344,frozenset({'22111'})
0.11270491803278689,frozenset({'23582'})
0.1096311475409836,frozenset({'23569'})
0.1096311475409836,frozenset({'23439'})
0.10860655737704918,frozenset({'21034'})
0.10758196721311475,frozenset({'22952'})
0.10758196721311475,frozenset({'22382'})
0.10758196721311475,frozenset({'21914'})
0.10655737704918032,frozenset({'21731'})
0.10553278688524591,frozenset({'23480'})
0.10553278688524591,frozenset({'POST'})
0.10450819672131148,frozenset({'23301'})
0.10348360655737705,frozenset({'23570'})
0.10245901639344263,frozenset({'84946'})
0.1014344262295082,frozenset({'23322'})
0.1014344262295082,frozenset({'22867'})
0.1014344262295082,frozenset({'22577'})
0.1014344262295082,frozenset({'22578'})
0.10040983606557377,frozenset({'22469'})
0.09938524590163934,frozenset({'22734'})
0.09938524590163934,frozenset({'23503'})
0.09938524590163934,frozenset({'22835'})
0.09733606557377049,frozenset({'23245'})
0.09733606557377049,"frozenset({'22112', '23355'})"
0.09631147540983606,frozenset({'23571'})
0.09528688524590163,frozenset({'22866'})
0.0932377049180328,frozenset({'22144'})
0.09221311475409837,"frozenset({'22114', '22112'})"
0.09221311475409837,frozenset({'22909'})
0.09221311475409837,frozenset({'22633'})
0.09118852459016394,frozenset({'22666'})
0.09016393442622951,"frozenset({'22114', '23355'})"
0.09016393442622951,frozenset({'23313'})
0.09016393442622951,frozenset({'22383'})
0.09016393442622951,frozenset({'21790'})
0.08913934426229508,frozenset({'22141'})
