support,itemsets
0.21106557377049182,frozenset({'47566'})
0.20184426229508196,frozenset({'85123A'})
0.19364754098360656,frozenset({'84755'})
0.19364754098360656,frozenset({'84879'})
0.1834016393442623,frozenset({'22084'})
0.18032786885245902,frozenset({'22423'})
0.17827868852459017,frozenset({'22178'})
0.16905737704918034,frozenset({'22499'})
0.16495901639344263,frozenset({'22457'})
0.16188524590163936,frozenset({'22993'})
0.15881147540983606,frozenset({'22960'})
0.15471311475409835,frozenset({'22501'})
0.15163934426229508,frozenset({'22722'})
0.15061475409836064,frozenset({'85099B'})
0.14754098360655737,frozenset({'20725'})
0.14754098360655737,frozenset({'22090'})
0.14651639344262296,frozenset({'21212'})
0.14241803278688525,frozenset({'23206'})
0.1413934426229508,frozenset({'22666'})
0.13831967213114754,frozenset({'22969'})
0.13729508196721313,frozenset({'82482'})
0.13422131147540983,frozenset({'84970S'})
0.12807377049180327,frozenset({'22607'})
0.125,frozenset({'22197'})
0.125,frozenset({'22138'})
0.12295081967213115,frozenset({'22907'})
0.11987704918032786,frozenset({'22558'})
0.11987704918032786,frozenset({'21977'})
0.11885245901639344,frozenset({'21181'})
0.11885245901639344,frozenset({'22699'})
0.11782786885245902,frozenset({'23207'})
0.11577868852459017,frozenset({'85066'})
0.11475409836065574,frozenset({'22383'})
0.11270491803278689,frozenset({'22139'})
0.11168032786885246,frozenset({'22427'})
0.11168032786885246,frozenset({'48138'})
0.11065573770491803,frozenset({'22382'})
0.11065573770491803,frozenset({'22384'})
0.11065573770491803,frozenset({'23201'})
0.1096311475409836,frozenset({'84991'})
0.10860655737704918,frozenset({'22087'})
0.10655737704918032,frozenset({'71459'})
0.10553278688524591,frozenset({'21936'})
0.10553278688524591,frozenset({'23208'})
0.10348360655737705,frozenset({'23199'})
0.10245901639344263,"frozenset({'22084', '22499'})"
0.10040983606557377,frozenset({'22979'})
0.09938524590163934,frozenset({'22605'})
0.09938524590163934,frozenset({'22727'})
0.09733606557377049,frozenset({'22698'})
0.09733606557377049,frozenset({'22697'})
0.09631147540983606,frozenset({'20914'})
0.09631147540983606,"frozenset({'22698', '22699'})"
0.0932377049180328,frozenset({'84970L'})
0.0932377049180328,frozenset({'22386'})
0.0932377049180328,"frozenset({'22697', '22699'})"
0.09221311475409837,frozenset({'21080'})
0.09221311475409837,frozenset({'21754'})
0.09118852459016394,"frozenset({'22698', '22697'})"
0.09118852459016394,"frozenset({'23207', '23206'})"
0.09016393442622951,frozenset({'48187'})
0.09016393442622951,"frozenset({'22698', '22697', '22699'})"
0.09016393442622951,"frozenset({'22423', '22699'})"
0.08913934426229508,"frozenset({'23206', '23208'})"
0.08913934426229508,frozenset({'22652'})
0.08811475409836066,frozenset({'82486'})
0.08811475409836066,"frozenset({'22178', '84755'})"
0.08709016393442623,frozenset({'22411'})
0.08709016393442623,frozenset({'47590B'})
0.08709016393442623,frozenset({'20726'})
0.0860655737704918,"frozenset({'23207', '23208'})"
0.08504098360655737,"frozenset({'84991', '21212'})"
0.08504098360655737,frozenset({'21166'})
0.08401639344262295,"frozenset({'84879', '85123A'})"
0.08401639344262295,frozenset({'20728'})
0.08401639344262295,"frozenset({'22384', '20725'})"
0.08299180327868852,"frozenset({'23207', '23201'})"
0.08299180327868852,frozenset({'22998'})
0.08299180327868852,frozenset({'20724'})
0.08196721311475409,frozenset({'21755'})
0.08196721311475409,frozenset({'21928'})
0.08196721311475409,frozenset({'23204'})
0.07991803278688525,"frozenset({'84970S', '84970L'})"
0.07991803278688525,"frozenset({'23207', '23206', '23208'})"
0.07991803278688525,frozenset({'22431'})
0.07991803278688525,frozenset({'47566B'})
0.07991803278688525,"frozenset({'22960', '22666'})"
0.07889344262295082,"frozenset({'47566', '85123A'})"
0.0778688524590164,"frozenset({'85099B', '22386'})"
0.0778688524590164,"frozenset({'23199', '23201'})"
0.0778688524590164,"frozenset({'21166', '21181'})"
0.0778688524590164,frozenset({'23052'})
0.07581967213114754,"frozenset({'22960', '22722'})"
0.07581967213114754,frozenset({'21175'})
0.07581967213114754,frozenset({'20750'})
0.07479508196721311,frozenset({'21929'})
0.07479508196721311,frozenset({'22502'})
0.07479508196721311,"frozenset({'22698', '22423', '22699'})"
0.07479508196721311,"frozenset({'22698', '22423'})"
0.07377049180327869,"frozenset({'22907', '22722'})"
0.07377049180327869,frozenset({'21931'})
0.07377049180327869,frozenset({'22355'})
0.07377049180327869,frozenset({'20685'})
0.07377049180327869,"frozenset({'22607', '22605'})"
0.07274590163934426,frozenset({'22326'})
0.07274590163934426,"frozenset({'23201', '23208'})"
0.07274590163934426,frozenset({'84946'})
0.07172131147540983,frozenset({'22556'})
0.07172131147540983,"frozenset({'21977', '84991'})"
0.07172131147540983,frozenset({'20727'})
0.07172131147540983,frozenset({'23205'})
0.07172131147540983,"frozenset({'22423', '22697', '22699'})"
0.07172131147540983,"frozenset({'22423', '22697'})"
0.0706967213114754,"frozenset({'23199', '23206'})"
0.0706967213114754,"frozenset({'23199', '85099B'})"
0.0706967213114754,"frozenset({'84970S', '84755'})"
0.0706967213114754,"frozenset({'23207', '23201', '23208'})"
0.0706967213114754,frozenset({'84380'})
0.0706967213114754,"frozenset({'22383', '20725'})"
0.0706967213114754,"frozenset({'22423', '22698', '22697'})"
0.06967213114754098,"frozenset({'23199', '23207'})"
0.06967213114754098,"frozenset({'22178', '84970S'})"
0.06967213114754098,frozenset({'22149'})
0.06967213114754098,frozenset({'22900'})
0.06967213114754098,"frozenset({'21175', '21181'})"
0.06967213114754098,"frozenset({'22501', '84755'})"
0.06864754098360656,"frozenset({'23199', '23208'})"
0.06864754098360656,"frozenset({'23206', '23201'})"
0.06864754098360656,"frozenset({'21977', '21212'})"
0.06864754098360656,frozenset({'21878'})
0.06864754098360656,frozenset({'82484'})
0.06864754098360656,frozenset({'22629'})
0.06864754098360656,frozenset({'20723'})
0.06762295081967214,frozenset({'21232'})
0.06762295081967214,frozenset({'22621'})
0.06659836065573771,"frozenset({'21936', '20725'})"
0.06659836065573771,"frozenset({'23206', '23201', '23208'})"
0.06659836065573771,"frozenset({'23206', '23207', '23201'})"
0.06659836065573771,"frozenset({'84879', '47566'})"
0.06557377049180328,"frozenset({'23199', '23207', '23208'})"
0.06557377049180328,"frozenset({'23199', '23207', '23201'})"
0.06557377049180328,"frozenset({'22382', '20725'})"
0.06557377049180328,"frozenset({'22384', '20728'})"
0.06557377049180328,frozenset({'21034'})
0.06557377049180328,frozenset({'22728'})
0.06557377049180328,frozenset({'22729'})
0.06454918032786885,"frozenset({'22502', '22501'})"
0.06454918032786885,frozenset({'22088'})
0.06454918032786885,frozenset({'22662'})
0.06454918032786885,frozenset({'22766'})
0.06454918032786885,frozenset({'84077'})
0.06454918032786885,"frozenset({'22178', '22501'})"
0.06352459016393443,"frozenset({'23199', '23201', '23208'})"
0.06352459016393443,"frozenset({'23199', '23206', '23208'})"
0.06352459016393443,"frozenset({'23205', '23204'})"
0.06352459016393443,"frozenset({'20724', '20723'})"
0.06352459016393443,"frozenset({'84879', '84755'})"
0.06352459016393443,"frozenset({'22907', '22960'})"
0.06352459016393443,frozenset({'POST'})
0.06352459016393443,"frozenset({'21166', '21175'})"
0.06352459016393443,"frozenset({'21166', '21175', '21181'})"
0.06352459016393443,"frozenset({'84755', '71459'})"
0.0625,"frozenset({'23199', '23207', '23206'})"
0.0625,"frozenset({'22382', '22383'})"
0.0625,"frozenset({'20728', '20725'})"
0.0625,"frozenset({'22979', '22907'})"
0.0625,frozenset({'21718'})
0.0625,frozenset({'23053'})
0.0625,"frozenset({'84755', '22969'})"
0.06147540983606557,"frozenset({'85099B', '22411'})"
0.06147540983606557,"frozenset({'47566', '47566B'})"
0.06147540983606557,"frozenset({'21928', '22386'})"
0.06147540983606557,frozenset({'21169'})
0.06147540983606557,frozenset({'21937'})
0.06147540983606557,"frozenset({'22993', '22960'})"
0.060450819672131145,"frozenset({'23199', '23206', '23201'})"
0.060450819672131145,"frozenset({'85099B', '21928'})"
0.060450819672131145,"frozenset({'85099B', '23201'})"
0.060450819672131145,"frozenset({'21977', '84991', '21212'})"
0.060450819672131145,frozenset({'22083'})
0.05942622950819672,frozenset({'48184'})
0.05942622950819672,frozenset({'22077'})
0.05942622950819672,frozenset({'22432'})
0.05942622950819672,"frozenset({'22178', '47566'})"
0.05942622950819672,"frozenset({'22178', '48187'})"
0.05942622950819672,"frozenset({'20727', '20725'})"
0.0584016393442623,"frozenset({'20724', '22355'})"
0.0584016393442623,frozenset({'22630'})
0.0584016393442623,frozenset({'22996'})
0.0584016393442623,frozenset({'21975'})
0.0584016393442623,frozenset({'21770'})
0.0584016393442623,"frozenset({'22384', '20727'})"
0.05737704918032787,"frozenset({'22411', '21928'})"
0.05737704918032787,"frozenset({'22728', '22727'})"
0.05737704918032787,"frozenset({'85099B', '21931'})"
0.05737704918032787,"frozenset({'22087', '22090'})"
0.05737704918032787,"frozenset({'22907', '22960', '22722'})"
0.05737704918032787,frozenset({'22606'})
0.05737704918032787,frozenset({'82580'})
0.05737704918032787,"frozenset({'22960', '22969'})"
0.05737704918032787,"frozenset({'47566', '22423'})"
0.05635245901639344,"frozenset({'47566', '47590B'})"
0.05635245901639344,"frozenset({'85099B', '21929'})"
0.05635245901639344,"frozenset({'22993', '22722'})"
0.05635245901639344,frozenset({'23049'})
0.05635245901639344,frozenset({'22356'})
0.05635245901639344,frozenset({'22970'})
0.05635245901639344,"frozenset({'22084', '22090'})"
0.05635245901639344,"frozenset({'21878', '22084'})"
0.055327868852459015,"frozenset({'85099B', '21928', '22386'})"
0.055327868852459015,"frozenset({'22384', '20728', '20725'})"
0.055327868852459015,"frozenset({'21929', '22386'})"
0.055327868852459015,"frozenset({'21929', '21928'})"
0.055327868852459015,"frozenset({'23049', '23052'})"
0.05430327868852459,"frozenset({'23199', '85099B', '23201'})"
0.05430327868852459,"frozenset({'23199', '23204'})"
0.05430327868852459,"frozenset({'84970L', '84755'})"
0.05430327868852459,"frozenset({'21936', '21937'})"
0.05430327868852459,"frozenset({'22384', '22382'})"
0.05430327868852459,"frozenset({'20726', '20725'})"
0.05430327868852459,frozenset({'22659'})
0.05430327868852459,frozenset({'22296'})
0.05430327868852459,"frozenset({'22607', '22606'})"
0.05430327868852459,"frozenset({'20724', '22356'})"
0.05430327868852459,"frozenset({'85066', '82482'})"
0.05327868852459016,"frozenset({'23204', '23206'})"
0.05327868852459016,"frozenset({'22382', '22383', '20725'})"
0.05327868852459016,"frozenset({'22431', '22432'})"
0.05327868852459016,"frozenset({'21754', '21755'})"
0.05327868852459016,frozenset({'22193'})
0.05327868852459016,frozenset({'84978'})
0.05327868852459016,"frozenset({'22993', '22969'})"
0.05327868852459016,"frozenset({'21878', '22499'})"
0.05327868852459016,"frozenset({'22606', '22605'})"
0.05327868852459016,"frozenset({'20727', '20728'})"
0.05327868852459016,"frozenset({'22729', '22727'})"
0.05327868852459016,"frozenset({'22384', '22383'})"
0.05225409836065574,"frozenset({'22411', '22386'})"
